# started on Wed Jul  1 17:00:31 2026

41.138059354,455244842,,l1d_pend_miss.pending_cycles,1127828381,100.00,,
42.141622730,3005004071,,cycles,1132339830,100.00,,
42.141622730,8937655462,,instructions,1131960079,100.00,2.97,insn per cycle
42.141622730,1001648116,,cycle_activity.stalls_total,1131953543,100.00,,
42.141622730,55402614,,cycle_activity.stalls_l3_miss,1131976432,100.00,,
42.141622730,568279080,,l1d_pend_miss.pending,1131951341,100.00,,
42.141622730,458459496,,l1d_pend_miss.pending_cycles,1131949887,100.00,,
43.144971121,3004140508,,cycles,1131067306,100.00,,
43.144971121,8956732777,,instructions,1131071016,100.00,2.98,insn per cycle
43.144971121,1000008127,,cycle_activity.stalls_total,1131230611,100.00,,
43.144971121,54805857,,cycle_activity.stalls_l3_miss,1131749654,100.00,,
43.144971121,567531278,,l1d_pend_miss.pending,1131771961,100.00,,
43.144971121,458437865,,l1d_pend_miss.pending_cycles,1132021747,100.00,,
44.148559420,3005454950,,cycles,1132628561,100.00,,
44.148559420,8952458273,,instructions,1132627076,100.00,2.98,insn per cycle
44.148559420,1001477097,,cycle_activity.stalls_total,1132634730,100.00,,
44.148559420,55404877,,cycle_activity.stalls_l3_miss,1132143382,100.00,,
44.148559420,570056412,,l1d_pend_miss.pending,1132272672,100.00,,
44.148559420,459538608,,l1d_pend_miss.pending_cycles,1132198564,100.00,,
45.152208225,2115617874,,cycles,1135893794,100.00,,
45.152208225,6064348143,,instructions,1135951548,100.00,2.87,insn per cycle
45.152208225,727094404,,cycle_activity.stalls_total,1136002618,100.00,,
45.152208225,41858648,,cycle_activity.stalls_l3_miss,1135948962,100.00,,
45.152208225,409626903,,l1d_pend_miss.pending,1135830540,100.00,,
45.152208225,328700941,,l1d_pend_miss.pending_cycles,1135652114,100.00,,
46.155621054,1972164581,,cycles,1134651173,100.00,,
46.155621054,5737707195,,instructions,1134600824,100.00,2.91,insn per cycle
46.155621054,669166923,,cycle_activity.stalls_total,1134413852,100.00,,
46.155621054,37930577,,cycle_activity.stalls_l3_miss,1134437989,100.00,,
46.155621054,383156776,,l1d_pend_miss.pending,1134407404,100.00,,
46.155621054,308460674,,l1d_pend_miss.pending_cycles,1134409043,100.00,,
47.159003793,1999658303,,cycles,1136212507,100.00,,
47.159003793,5836034304,,instructions,1136278762,100.00,2.92,insn per cycle
47.159003793,678055076,,cycle_activity.stalls_total,1136551291,100.00,,
47.159003793,37882371,,cycle_activity.stalls_l3_miss,1136603229,100.00,,
47.159003793,385012223,,l1d_pend_miss.pending,1136651272,100.00,,
47.159003793,310992180,,l1d_pend_miss.pending_cycles,1136773608,100.00,,
48.162636716,2005742045,,cycles,1144259319,100.00,,
48.162636716,5838589961,,instructions,1144190285,100.00,2.91,insn per cycle
48.162636716,681101026,,cycle_activity.stalls_total,1143892529,100.00,,
48.162636716,38427779,,cycle_activity.stalls_l3_miss,1143865723,100.00,,
48.162636716,388500439,,l1d_pend_miss.pending,1143965178,100.00,,
48.162636716,313349993,,l1d_pend_miss.pending_cycles,1143871406,100.00,,
49.166055591,2819292828,,cycles,1134528262,100.00,,
49.166055591,8226398360,,instructions,1134525756,100.00,2.92,insn per cycle
49.166055591,947759494,,cycle_activity.stalls_total,1134558449,100.00,,
49.166055591,54218065,,cycle_activity.stalls_l3_miss,1134512523,100.00,,
49.166055591,530237627,,l1d_pend_miss.pending,1134680432,100.00,,
49.166055591,427720124,,l1d_pend_miss.pending_cycles,1134980414,100.00,,
50.169517082,3004452242,,cycles,1133409957,100.00,,
50.169517082,8962983936,,instructions,1133390785,100.00,2.98,insn per cycle
50.169517082,996416132,,cycle_activity.stalls_total,1133345432,100.00,,
50.169517082,53501137,,cycle_activity.stalls_l3_miss,1133336990,100.00,,
50.169517082,559403833,,l1d_pend_miss.pending,1133124044,100.00,,
50.169517082,453810825,,l1d_pend_miss.pending_cycles,1132757611,100.00,,
51.172701612,3003889268,,cycles,1138955323,100.00,,
51.172701612,8941815410,,instructions,1138969675,100.00,2.98,insn per cycle
51.172701612,1000405038,,cycle_activity.stalls_total,1138977009,100.00,,
51.172701612,56430888,,cycle_activity.stalls_l3_miss,1139006201,100.00,,
51.172701612,567701896,,l1d_pend_miss.pending,1138899635,100.00,,
51.172701612,458647486,,l1d_pend_miss.pending_cycles,1138933557,100.00,,
52.175990921,3005476742,,cycles,1135050036,100.00,,
52.175990921,8946496126,,instructions,1135045673,100.00,2.98,insn per cycle
52.175990921,1001211758,,cycle_activity.stalls_total,1135164968,100.00,,
52.175990921,56778234,,cycle_activity.stalls_l3_miss,1135226222,100.00,,
52.175990921,568814589,,l1d_pend_miss.pending,1135178925,100.00,,
52.175990921,459259675,,l1d_pend_miss.pending_cycles,1135158735,100.00,,
53.179148267,3006605323,,cycles,1138921466,100.00,,
53.179148267,8934467954,,instructions,1138978434,100.00,2.97,insn per cycle
53.179148267,1001368375,,cycle_activity.stalls_total,1138866214,100.00,,
53.179148267,56210178,,cycle_activity.stalls_l3_miss,1138777571,100.00,,
53.179148267,568225462,,l1d_pend_miss.pending,1138867288,100.00,,
53.179148267,458766336,,l1d_pend_miss.pending_cycles,1138895073,100.00,,
54.182529892,3005582172,,cycles,1134712343,100.00,,
54.182529892,8962685313,,instructions,1135142455,100.00,2.98,insn per cycle
54.182529892,998556385,,cycle_activity.stalls_total,1135203021,100.00,,
54.182529892,54304836,,cycle_activity.stalls_l3_miss,1135209245,100.00,,
54.182529892,564266665,,l1d_pend_miss.pending,1135142692,100.00,,
54.182529892,456901807,,l1d_pend_miss.pending_cycles,1135105727,100.00,,
55.185803508,3005742589,,cycles,1134965255,100.00,,
55.185803508,8978648484,,instructions,1134485393,100.00,2.99,insn per cycle
55.185803508,995843580,,cycle_activity.stalls_total,1134466860,100.00,,
55.185803508,53310165,,cycle_activity.stalls_l3_miss,1134460348,100.00,,
55.185803508,560257879,,l1d_pend_miss.pending,1134483292,100.00,,
55.185803508,454763107,,l1d_pend_miss.pending_cycles,1134543815,100.00,,
56.189153828,3006209794,,cycles,1136439348,100.00,,
56.189153828,8930058703,,instructions,1136447702,100.00,2.97,insn per cycle
56.189153828,1000080480,,cycle_activity.stalls_total,1136389453,100.00,,
56.189153828,55683754,,cycle_activity.stalls_l3_miss,1136487894,100.00,,
56.189153828,566658950,,l1d_pend_miss.pending,1136626775,100.00,,
56.189153828,457718483,,l1d_pend_miss.pending_cycles,1136564041,100.00,,
57.192453143,3004400304,,cycles,1133500575,100.00,,
57.192453143,8947355436,,instructions,1133703510,100.00,2.98,insn per cycle
57.192453143,999826375,,cycle_activity.stalls_total,1133859813,100.00,,
57.192453143,56119327,,cycle_activity.stalls_l3_miss,1133755214,100.00,,
57.192453143,566608464,,l1d_pend_miss.pending,1133582405,100.00,,
57.192453143,457629721,,l1d_pend_miss.pending_cycles,1133574796,100.00,,
58.195653533,3003086629,,cycles,1133159319,100.00,,
58.195653533,8883540119,,instructions,1132927846,100.00,2.96,insn per cycle
58.195653533,1001686413,,cycle_activity.stalls_total,1132791759,100.00,,
58.195653533,58462568,,cycle_activity.stalls_l3_miss,1132816890,100.00,,
58.195653533,569711699,,l1d_pend_miss.pending,1132835405,100.00,,
58.195653533,458306906,,l1d_pend_miss.pending_cycles,1132852882,100.00,,
59.198859761,3003066939,,cycles,1134268647,100.00,,
59.198859761,8867045829,,instructions,1134524349,100.00,2.95,insn per cycle
59.198859761,1004313257,,cycle_activity.stalls_total,1134766849,100.00,,
59.198859761,57859248,,cycle_activity.stalls_l3_miss,1135063486,100.00,,
59.198859761,570233294,,l1d_pend_miss.pending,1135341359,100.00,,
59.198859761,458453773,,l1d_pend_miss.pending_cycles,1135379834,100.00,,
60.202374777,3004441919,,cycles,1134320495,100.00,,
60.202374777,8967517545,,instructions,1134239152,100.00,2.98,insn per cycle
60.202374777,996556713,,cycle_activity.stalls_total,1134466467,100.00,,
60.202374777,54935194,,cycle_activity.stalls_l3_miss,1134140434,100.00,,
60.202374777,562980851,,l1d_pend_miss.pending,1133845483,100.00,,
60.202374777,455244933,,l1d_pend_miss.pending_cycles,1133932087,100.00,,
61.205726352,3004047843,,cycles,1136967095,100.00,,
61.205726352,8935767747,,instructions,1136793423,100.00,2.97,insn per cycle
61.205726352,1002108841,,cycle_activity.stalls_total,1136480116,100.00,,
61.205726352,58270085,,cycle_activity.stalls_l3_miss,1136558463,100.00,,
61.205726352,572949753,,l1d_pend_miss.pending,1136570423,100.00,,
61.205726352,460751451,,l1d_pend_miss.pending_cycles,1136442413,100.00,,
62.208939155,3003638818,,cycles,1134190228,100.00,,
62.208939155,8940302457,,instructions,1134178033,100.00,2.98,insn per cycle
62.208939155,1000938181,,cycle_activity.stalls_total,1134026451,100.00,,
62.208939155,57871675,,cycle_activity.stalls_l3_miss,1134085746,100.00,,
62.208939155,571188383,,l1d_pend_miss.pending,1134068388,100.00,,
62.208939155,459626156,,l1d_pend_miss.pending_cycles,1134045400,100.00,,
63.211993046,3002661668,,cycles,1135050804,100.00,,
63.211993046,8922947395,,instructions,1135090282,100.00,2.97,insn per cycle
63.211993046,1001447685,,cycle_activity.stalls_total,1135101235,100.00,,
63.211993046,57848335,,cycle_activity.stalls_l3_miss,1134960926,100.00,,
63.211993046,570522863,,l1d_pend_miss.pending,1134983980,100.00,,
63.211993046,459120943,,l1d_pend_miss.pending_cycles,1135176707,100.00,,
64.215285367,3004317510,,cycles,1136546230,100.00,,
64.215285367,8955553586,,instructions,1136554051,100.00,2.98,insn per cycle
64.215285367,999373544,,cycle_activity.stalls_total,1136660942,100.00,,
64.215285367,57270064,,cycle_activity.stalls_l3_miss,1136686573,100.00,,
64.215285367,568727440,,l1d_pend_miss.pending,1136862507,100.00,,
64.215285367,458907657,,l1d_pend_miss.pending_cycles,1136754969,100.00,,
65.218568913,2255920464,,cycles,1139633625,100.00,,
65.218568913,6609195350,,instructions,1139600872,100.00,2.93,insn per cycle
65.218568913,762701808,,cycle_activity.stalls_total,1139594618,100.00,,
65.218568913,44341014,,cycle_activity.stalls_l3_miss,1139738502,100.00,,
65.218568913,437352810,,l1d_pend_miss.pending,1139556283,100.00,,
65.218568913,350878008,,l1d_pend_miss.pending_cycles,1139506152,100.00,,
66.221891188,2557773508,,cycles,1140087691,100.00,,
66.221891188,7539609346,,instructions,1140096720,100.00,2.95,insn per cycle
66.221891188,862159736,,cycle_activity.stalls_total,1140006627,100.00,,
66.221891188,52098391,,cycle_activity.stalls_l3_miss,1139848655,100.00,,
